participant_id,video_no,conflict,action,pre_score,post_score,diff_score
57,2,葛藤あり,成功なし,2.8,3.5,0.7000000000000002
58,2,葛藤あり,成功なし,3.3,2.6,-0.6999999999999997
59,2,葛藤あり,成功なし,2.5,3.3,0.7999999999999998
60,2,葛藤あり,成功なし,3.9,3.9,0.0
61,2,葛藤あり,成功なし,3.0,2.8,-0.20000000000000018
62,2,葛藤あり,成功なし,3.5,4.0,0.5
63,2,葛藤あり,成功なし,3.0,2.9,-0.10000000000000009
64,2,葛藤あり,成功なし,2.0,1.7,-0.30000000000000004
65,2,葛藤あり,成功なし,3.7,3.0,-0.7000000000000002
66,2,葛藤あり,成功なし,2.6,2.3,-0.30000000000000027
67,2,葛藤あり,成功なし,3.0,3.0,0.0
68,2,葛藤あり,成功なし,1.9,1.2,-0.7
69,2,葛藤あり,成功なし,3.3,3.6,0.30000000000000027
70,2,葛藤あり,成功なし,2.9,3.0,0.10000000000000009
71,2,葛藤あり,成功なし,2.9,3.0,0.10000000000000009
1,3,葛藤なし,成功あり,2.0,2.5,0.5
2,3,葛藤なし,成功あり,3.2,3.0,-0.20000000000000018
3,3,葛藤なし,成功あり,3.2,3.3,0.09999999999999964
4,3,葛藤なし,成功あり,2.5,2.8,0.2999999999999998
5,3,葛藤なし,成功あり,3.0,2.9,-0.10000000000000009
6,3,葛藤なし,成功あり,2.0,2.6,0.6000000000000001
7,3,葛藤なし,成功あり,3.1,3.5,0.3999999999999999
8,3,葛藤なし,成功あり,4.1,3.9,-0.19999999999999973
9,3,葛藤なし,成功あり,2.6,3.0,0.3999999999999999
10,3,葛藤なし,成功あり,2.2,2.8,0.5999999999999996
11,3,葛藤なし,成功あり,4.0,3.8,-0.20000000000000018
12,3,葛藤なし,成功あり,3.3,3.9,0.6000000000000001
13,3,葛藤なし,成功あり,2.7,3.0,0.2999999999999998
14,3,葛藤なし,成功あり,4.2,4.2,0.0
15,3,葛藤なし,成功あり,3.4,3.0,-0.3999999999999999
16,3,葛藤なし,成功あり,3.0,2.9,-0.10000000000000009
17,3,葛藤なし,成功あり,2.8,2.7,-0.09999999999999964
18,3,葛藤なし,成功あり,3.3,2.9,-0.3999999999999999
19,3,葛藤なし,成功あり,3.4,3.4,0.0
20,3,葛藤なし,成功あり,2.5,2.7,0.20000000000000018
21,3,葛藤なし,成功あり,3.4,3.0,-0.3999999999999999
22,3,葛藤なし,成功あり,3.1,3.8,0.6999999999999997
23,3,葛藤なし,成功あり,2.6,3.0,0.3999999999999999
24,3,葛藤なし,成功あり,2.9,3.4,0.5
25,3,葛藤なし,成功あり,3.4,3.8,0.3999999999999999
26,3,葛藤なし,成功あり,2.3,2.0,-0.2999999999999998
27,3,葛藤なし,成功あり,2.4,2.4,0.0
28,3,葛藤なし,成功あり,3.0,2.7,-0.2999999999999998
29,3,葛藤なし,成功あり,3.2,2.9,-0.30000000000000027
30,3,葛藤なし,成功あり,2.9,3.1,0.20000000000000018
31,3,葛藤なし,成功あり,3.8,3.6,-0.19999999999999973
32,3,葛藤なし,成功あり,2.3,2.4,0.10000000000000009
33,3,葛藤なし,成功あり,1.8,2.4,0.5999999999999999
34,3,葛藤なし,成功あり,3.6,3.7,0.10000000000000009
35,3,葛藤なし,成功あり,3.2,2.9,-0.30000000000000027
36,3,葛藤なし,成功あり,2.6,2.9,0.2999999999999998
37,3,葛藤なし,成功あり,4.0,4.0,0.0
38,3,葛藤なし,成功あり,3.1,3.0,-0.10000000000000009
39,3,葛藤なし,成功あり,3.2,2.8,-0.40000000000000036
40,3,葛藤なし,成功あり,3.8,4.9,1.1000000000000005
41,3,葛藤なし,成功あり,3.2,2.8,-0.40000000000000036
42,3,葛藤なし,成功あり,3.8,4.4,0.6000000000000005
43,3,葛藤なし,成功あり,2.6,2.0,-0.6000000000000001
44,3,葛藤なし,成功あり,2.9,2.9,0.0
45,3,葛藤なし,成功あり,3.5,3.7,0.20000000000000018
46,3,葛藤なし,成功あり,3.7,3.9,0.19999999999999973
47,3,葛藤なし,成功あり,3.3,2.9,-0.3999999999999999
48,3,葛藤なし,成功あり,3.3,3.3,0.0
49,3,葛藤なし,成功あり,2.3,2.3,0.0
50,3,葛藤なし,成功あり,2.3,2.4,0.10000000000000009
51,3,葛藤なし,成功あり,2.0,1.4,-0.6000000000000001
52,3,葛藤なし,成功あり,3.2,3.0,-0.20000000000000018
53,3,葛藤なし,成功あり,3.0,2.5,-0.5
54,3,葛藤なし,成功あり,3.6,2.6,-1.0
55,3,葛藤なし,成功あり,4.0,3.9,-0.10000000000000009
56,3,葛藤なし,成功あり,2.1,2.2,0.10000000000000009
57,3,葛藤なし,成功あり,2.8,3.5,0.7000000000000002
58,3,葛藤なし,成功あり,3.3,3.5,0.20000000000000018
59,3,葛藤なし,成功あり,2.5,2.8,0.2999999999999998
60,3,葛藤なし,成功あり,3.9,4.0,0.10000000000000009
61,3,葛藤なし,成功あり,3.0,2.9,-0.10000000000000009
62,3,葛藤なし,成功あり,3.5,4.0,0.5
63,3,葛藤なし,成功あり,3.0,3.2,0.20000000000000018
64,3,葛藤なし,成功あり,2.0,1.6,-0.3999999999999999
65,3,葛藤なし,成功あり,3.7,3.8,0.09999999999999964
66,3,葛藤なし,成功あり,2.6,2.1,-0.5
67,3,葛藤なし,成功あり,3.0,3.1,0.10000000000000009
68,3,葛藤なし,成功あり,1.9,1.2,-0.7
69,3,葛藤なし,成功あり,3.3,3.6,0.30000000000000027
70,3,葛藤なし,成功あり,2.9,3.2,0.30000000000000027
71,3,葛藤なし,成功あり,2.9,3.0,0.10000000000000009
1,4,葛藤なし,成功なし,2.0,2.5,0.5
2,4,葛藤なし,成功なし,3.2,3.0,-0.20000000000000018
3,4,葛藤なし,成功なし,3.2,3.2,0.0
4,4,葛藤なし,成功なし,2.5,2.6,0.10000000000000009
5,4,葛藤なし,成功なし,3.0,3.0,0.0
6,4,葛藤なし,成功なし,2.0,2.5,0.5
7,4,葛藤なし,成功なし,3.1,3.4,0.2999999999999998
8,4,葛藤なし,成功なし,4.1,4.0,-0.09999999999999964
9,4,葛藤なし,成功なし,2.6,3.0,0.3999999999999999
10,4,葛藤なし,成功なし,2.2,2.2,0.0
11,4,葛藤なし,成功なし,4.0,3.8,-0.20000000000000018
12,4,葛藤なし,成功なし,3.3,2.4,-0.8999999999999999
13,4,葛藤なし,成功なし,2.7,2.6,-0.10000000000000009
14,4,葛藤なし,成功なし,4.2,4.3,0.09999999999999964
15,4,葛藤なし,成功なし,3.4,2.8,-0.6000000000000001
16,4,葛藤なし,成功なし,3.0,3.1,0.10000000000000009
17,4,葛藤なし,成功なし,2.8,2.6,-0.19999999999999973
18,4,葛藤なし,成功なし,3.3,2.8,-0.5
19,4,葛藤なし,成功なし,3.4,3.4,0.0
20,4,葛藤なし,成功なし,2.5,2.8,0.2999999999999998
21,4,葛藤なし,成功なし,3.4,3.1,-0.2999999999999998
22,4,葛藤なし,成功なし,3.1,3.6,0.5
23,4,葛藤なし,成功なし,2.6,3.0,0.3999999999999999
24,4,葛藤なし,成功なし,2.9,3.3,0.3999999999999999
25,4,葛藤なし,成功なし,3.4,3.7,0.30000000000000027
26,4,葛藤なし,成功なし,2.3,2.1,-0.19999999999999973
27,4,葛藤なし,成功なし,2.4,2.6,0.20000000000000018
28,4,葛藤なし,成功なし,3.0,3.3,0.2999999999999998
29,4,葛藤なし,成功なし,3.2,2.9,-0.30000000000000027
30,4,葛藤なし,成功なし,2.9,3.0,0.10000000000000009
31,4,葛藤なし,成功なし,3.8,4.0,0.20000000000000018
32,4,葛藤なし,成功なし,2.3,2.4,0.10000000000000009
33,4,葛藤なし,成功なし,1.8,2.1,0.30000000000000004
34,4,葛藤なし,成功なし,3.6,3.7,0.10000000000000009
35,4,葛藤なし,成功なし,3.2,3.0,-0.20000000000000018
36,4,葛藤なし,成功なし,2.6,3.0,0.3999999999999999
37,4,葛藤なし,成功なし,4.0,4.1,0.09999999999999964
38,4,葛藤なし,成功なし,3.1,3.1,0.0
39,4,葛藤なし,成功なし,3.2,3.3,0.09999999999999964
40,4,葛藤なし,成功なし,3.8,4.9,1.1000000000000005
41,4,葛藤なし,成功なし,3.2,2.8,-0.40000000000000036
42,4,葛藤なし,成功なし,3.8,4.3,0.5
43,4,葛藤なし,成功なし,2.6,1.7,-0.9000000000000001
44,4,葛藤なし,成功なし,2.9,2.8,-0.10000000000000009
45,4,葛藤なし,成功なし,3.5,3.6,0.10000000000000009
46,4,葛藤なし,成功なし,3.7,4.0,0.2999999999999998
47,4,葛藤なし,成功なし,3.3,2.8,-0.5
48,4,葛藤なし,成功なし,3.3,3.4,0.10000000000000009
49,4,葛藤なし,成功なし,2.3,2.2,-0.09999999999999964
50,4,葛藤なし,成功なし,2.3,2.5,0.20000000000000018
